"subj_idx","acc_diff_so","rt_diff_os","difficulty","difficulty_code"
"137",0.125,0.0961907894736841,4,"very difficult"
"138",-0.125,-0.0576434782608697,1,"very easy"
"138",0,-0.121739130434783,2,"easy"
"138",0.125,-0.0661117647058824,3,"difficult"
"138",0.125,-0.0338441176470587,4,"very difficult"
"139",0.0416666666666667,0.138855263157895,1,"very easy"
"139",0.0833333333333333,0.120163636363636,2,"easy"
"139",-0.125,-0.00824671052631576,3,"difficult"
"139",-0.166666666666667,0.204674603174603,4,"very difficult"
"140",0.0833333333333334,-0.0991022727272728,1,"very easy"
"140",-0.0416666666666667,-0.0484,2,"easy"
"140",0,0.0384499999999999,3,"difficult"
"140",0,0.103444444444444,4,"very difficult"
"141",0.0416666666666666,0.0468623188405796,1,"very easy"
"141",0.166666666666667,0.151591666666667,2,"easy"
"141",0.0833333333333334,0.0314140786749484,3,"difficult"
"141",0.291666666666667,0.173785714285714,4,"very difficult"
