"subj_idx","acc_diff_so","rt_diff_os","difficulty"
"84",0,133.894736842105,"2"
"84",0.0833333333333334,1.86111111111109,"3"
"84",0.0833333333333333,50.0804953560371,"4"
"85",0.125,-112.595652173913,"1"
"85",-0.132246376811594,-142.489702517162,"2"
"85",-0.166666666666667,-168.985714285714,"3"
"85",-0.0833333333333334,-53.0902777777778,"4"
"86",-0.25,-50.0833333333334,"1"
"86",-0.25,-16.9659090909091,"2"
"86",-0.208333333333333,-33.2053571428571,"3"
"86",-0.375,-9.35263157894735,"4"
"87",0.166666666666667,128.166666666667,"1"
"87",0.166666666666667,169.826330532213,"2"
"87",0.208333333333333,210.203007518797,"3"
"87",0.125,133.811111111111,"4"
"88",0.0416666666666666,7.14492753623188,"1"
"88",0.125,47.6349206349206,"2"
"88",0.25,52.8380952380952,"3"
"88",0.291666666666667,28.1565656565656,"4"
"89",0.0416666666666667,74.0810276679842,"1"
"89",0.00905797101449268,140.988304093567,"2"
"89",-0.0344202898550725,92.9473684210526,"3"
"89",0,111.25,"4"
"90",-0.291666666666667,-117.095588235294,"1"
"90",-0.0606060606060607,-234.155882352941,"2"
"90",-0.178571428571428,-290.794642857143,"3"
"90",-0.25858123569794,-296.772727272727,"4"
"91",-0.125,-93.445652173913,"1"
"91",-0.0833333333333334,-108.822055137845,"2"
"91",-0.333333333333333,-68.0334928229665,"3"
"91",-0.291666666666667,-7.47647058823532,"4"
"92",-0.125,-39.2559523809523,"1"
"92",-0.166666666666667,41.9166666666666,"2"
"92",-0.25,33.3619047619047,"3"
"92",0.0416666666666666,-41.5816993464052,"4"
"93",-0.0833333333333334,44.5465838509317,"1"
"93",0.0833333333333334,98.9833333333333,"2"
"93",0.125,1.29186602870823,"3"
"93",-0.0833333333333333,74.7232142857143,"4"
"94",0.166666666666667,100.8,"1"
"94",0.291666666666667,13.7519181585677,"2"
"94",0.416666666666667,-26.4648829431437,"3"
"94",0.625,-145.714285714286,"4"
"95",0.291666666666667,84.4615384615385,"1"
"95",0.382575757575758,98.0116959064327,"2"
"95",0.541666666666667,48.3714285714285,"3"
"95",0.610507246376812,-8.91847826086962,"4"
"96",-0.0833333333333334,-102.246212121212,"1"
"96",-0.291666666666667,-36.6820652173913,"2"
"96",-0.125,-56.2605042016806,"3"
"96",-0.0833333333333334,-99.686274509804,"4"
"97",0.125,-44.5909090909091,"1"
"97",-0.0833333333333333,107.761609907121,"2"
"97",0.0833333333333334,-19.2222222222222,"3"
"97",0.143115942028986,91.6244343891403,"4"
"100",-0.0833333333333334,-1.09316770186331,"1"
"100",-0.125,33.5065789473684,"2"
"100",0,47.3888888888889,"3"
"100",0.0416666666666667,-3.31985294117646,"4"
"101",-0.130434782608696,-142.466666666667,"1"
"101",-0.0833333333333334,-148.314699792961,"2"
"101",-0.5,-117.254545454545,"3"
"101",-0.458333333333333,-74.7236842105264,"4"
"103",0.25,230.333333333333,"1"
"103",0.166666666666667,40.7597254004577,"2"
"103",0.0833333333333333,136.232198142415,"3"
"103",0,170.285714285714,"4"
"104",-0.0833333333333333,-83.1090909090909,"1"
"104",-0.375,-42.8,"2"
"104",-0.416666666666667,57.1601731601731,"3"
"104",-0.375,-49.5952380952381,"4"
"105",0,156.782608695652,"1"
"105",0,205.25,"2"
"105",0.333333333333333,-114.833333333333,"3"
"105",0.25,-123.80971659919,"4"
"106",-0.0416666666666666,68.393115942029,"1"
"106",-0.0416666666666666,35.621376811594,"2"
"106",-0.125,-170.785714285714,"3"
"106",0.125,-88.5588235294117,"4"
"107",-0.0833333333333334,-8.82213438735175,"1"
"107",-0.125,-63.83014354067,"2"
"107",0.0416666666666666,-229.766081871345,"3"
"107",0.0543478260869565,29.1666666666667,"4"
"108",-0.25,-146.478260869565,"1"
"108",-0.25,-132,"2"
"108",-0.333333333333333,-168.064935064935,"3"
"108",-0.208333333333333,-127.230769230769,"4"
"109",-0.166666666666667,-29.7583333333333,"1"
"109",-0.125,18.1172248803828,"2"
"109",-0.25,-171.833333333333,"3"
"109",-0.240942028985507,-31.5384615384615,"4"
"110",0.0833333333333334,28.4128787878789,"1"
"110",0,76.2727272727274,"2"
"110",0.125,-2,"3"
"110",0.166666666666667,-78.2222222222222,"4"
"111",0.0416666666666667,88.7588932806325,"1"
"111",0.13768115942029,35.9625,"2"
"111",0.291666666666667,-19.0846153846154,"3"
"111",0.278985507246377,158.571428571429,"4"
"112",0.166666666666667,-1,"1"
"112",-0.0833333333333334,53.7333333333333,"2"
"112",0.166666666666667,-36.0112044817927,"3"
"112",-0.0416666666666666,-26.6583333333333,"4"
"113",-0.125,-142.960526315789,"1"
"113",-0.125,-82.984126984127,"2"
"113",-0.125,-62.3026315789474,"3"
"113",-0.190217391304348,-107.923076923077,"4"
"114",0.0416666666666667,42.0494071146245,"1"
"114",-0.179347826086957,73.0357142857143,"2"
"114",0.16403162055336,98.9453781512606,"3"
"114",0.0416666666666666,65.4833333333333,"4"
